"go_boost","go","wp","posteam","pass","rush","play_type","epa","two_point_conv_result","down","ydstogo"
0.531227888536234,0,0.668866336345673,"JAX",0,0,"punt",-1.07131813885644,NA,4,2
NA,100,0.41239795088768,"HOU",1,0,"pass",-0.835682804230601,NA,2,6
-2.44833146977584,0,0.315468966960907,"HOU",0,0,"punt",0.191256255377084,NA,4,13
NA,100,0.670905530452728,"JAX",0,1,"run",-0.782823255984113,NA,2,6
-2.27375602653191,0,0.620553910732269,"JAX",0,0,"punt",-0.558174140518531,NA,4,7
NA,100,0.425327003002167,"HOU",1,0,"pass",-5.31508663867135,NA,2,7
NA,100,0.728596210479736,"JAX",0,1,"run",0.269295406877063,NA,2,4
NA,100,0.773129224777222,"JAX",0,1,"run",1.3088962258189,NA,2,8
NA,100,0.813835024833679,"JAX",0,1,"run",-0.1575222609099,NA,2,2
2.50248992743538,100,0.805373430252075,"JAX",0,1,"run",3.01777654583566,NA,4,1
NA,100,0.20662634074688,"HOU",1,0,"pass",0.458553469565231,NA,2,3
NA,100,0.21851347386837,"HOU",1,0,"no_play",0.692259341827594,NA,2,10
NA,100,0.22071485221386,"HOU",1,0,"pass",-8.48719392879866,NA,2,16
NA,100,0.139242112636566,"HOU",1,0,"pass",-0.241156659729313,NA,2,3
NA,100,0.101674430072308,"HOU",0,1,"run",-0.716242474038154,NA,2,3
NA,100,0.0963225513696671,"HOU",1,0,"pass",0.950835186289623,NA,2,8
NA,100,0.111836180090904,"HOU",1,0,"pass",0.85107674379833,NA,2,3
NA,100,0.103564828634262,"HOU",0,1,"run",-0.0168366780271754,NA,2,1
